Student,Question,Response,Score,Start,Revisions,Time
Student 10,10,option_2,0,"[""15-03-2023 05:47:38"", ""15-03-2023 05:52:57"", ""15-03-2023 05:53:05""]","[[""option_2"", ""15-03-2023 05:48:16""]]",44
Student 10,11,option_4,0,"[""15-03-2023 05:48:16""]","[[""option_4"", ""15-03-2023 05:48:29""]]",12
Student 10,12,option_1,0,"[""15-03-2023 05:48:29""]","[[""option_1"", ""15-03-2023 05:48:56""]]",26
Student 10,13,option_1,0,"[""15-03-2023 05:48:56"", ""15-03-2023 05:53:02""]","[[""option_1"", ""15-03-2023 05:49:39""]]",45
Student 10,14,option_4,0,"[""15-03-2023 05:49:39""]","[[""option_4"", ""15-03-2023 05:50:08""]]",28
Student 10,15,option_2,0,"[""15-03-2023 05:50:08"", ""15-03-2023 05:52:56""]","[[""option_2"", ""15-03-2023 05:50:16""]]",9
Student 10,16,option_3,1,"[""15-03-2023 05:50:16""]","[[""option_3"", ""15-03-2023 05:50:48""]]",31
Student 10,17,option_2,1,"[""15-03-2023 05:50:48""]","[[""option_2"", ""15-03-2023 05:51:12""]]",24
Student 10,18,option_2,0,"[""15-03-2023 05:51:12""]","[[""option_2"", ""15-03-2023 05:51:49""]]",36
Student 10,19,option_3,0,"[""15-03-2023 05:51:49""]","[[""option_3"", ""15-03-2023 05:52:01""]]",11
Student 10,20,option_2,0,"[""15-03-2023 05:52:01""]","[[""option_2"", ""15-03-2023 05:52:52""]]",55
Student 11,1,option_2,0,"[""15-03-2023 05:44:22""]","[[""option_2"", ""15-03-2023 05:45:25""]]",63
Student 11,2,option_1,1,"[""15-03-2023 05:45:25""]","[[""option_1"", ""15-03-2023 05:46:10""]]",44
Student 11,3,option_3,0,"[""15-03-2023 05:46:10""]","[[""option_3"", ""15-03-2023 05:47:25""]]",74
Student 11,4,option_4,0,"[""15-03-2023 05:47:25""]","[[""option_4"", ""15-03-2023 05:48:53""]]",88
Student 11,5,option_4,0,"[""15-03-2023 05:48:53""]","[[""option_4"", ""15-03-2023 05:49:44""]]",51
Student 11,6,option_2,1,"[""15-03-2023 05:49:44""]","[[""option_2"", ""15-03-2023 05:50:18""]]",34
Student 11,7,option_2,0,"[""15-03-2023 05:50:18""]","[[""option_2"", ""15-03-2023 05:51:18""]]",59
Student 11,8,option_2,1,"[""15-03-2023 05:51:18""]","[[""option_2"", ""15-03-2023 05:51:46""]]",27
Student 11,9,option_3,0,"[""15-03-2023 05:51:46""]","[[""option_3"", ""15-03-2023 05:52:41""]]",54
Student 11,10,option_3,0,"[""15-03-2023 05:52:41"", ""15-03-2023 05:54:49""]","[[""option_2"", ""15-03-2023 05:53:27""], [""option_3"", ""15-03-2023 05:54:55""]]",51
Student 11,11,option_1,1,"[""15-03-2023 05:53:27"", ""15-03-2023 05:54:41"", ""15-03-2023 05:54:48"", ""15-03-2023 05:54:55""]","[[""option_1"", ""15-03-2023 05:53:44""], [""option_1"", ""15-03-2023 05:54:57""]]",23
Student 11,12,option_1,0,"[""15-03-2023 05:53:44"", ""15-03-2023 05:54:39"", ""15-03-2023 05:54:45"", ""15-03-2023 05:54:57""]","[[""option_1"", ""15-03-2023 05:54:38""], [""option_1"", ""15-03-2023 05:54:59""]]",58
Student 11,13,option_3,1,"[""15-03-2023 05:54:38"", ""15-03-2023 05:54:59""]","[[""option_3"", ""15-03-2023 05:55:07""]]",8
Student 11,14,option_3,0,"[""15-03-2023 05:55:07""]","[[""option_3"", ""15-03-2023 05:56:06""]]",59
Student 11,15,option_3,0,"[""15-03-2023 05:56:07""]","[[""option_3"", ""15-03-2023 05:56:28""]]",21
Student 11,16,option_3,1,"[""15-03-2023 05:56:28""]","[[""option_3"", ""15-03-2023 05:56:56""]]",28
Student 11,17,option_2,1,"[""15-03-2023 05:56:56""]","[[""option_2"", ""15-03-2023 05:57:22""]]",25
Student 11,18,option_3,1,"[""15-03-2023 05:57:22""]","[[""option_3"", ""15-03-2023 05:57:53""]]",31
Student 11,19,option_4,1,"[""15-03-2023 05:57:53""]","[[""option_4"", ""15-03-2023 05:58:10""]]",16
Student 11,20,option_3,0,"[""15-03-2023 05:58:10""]","[[""option_3"", ""15-03-2023 05:58:25""], [""option_3"", ""15-03-2023 05:58:30""]]",23
Student 12,1,option_3,1,"[""15-03-2023 05:44:02"", ""15-03-2023 05:57:38""]",Unanswered,18
Student 12,2,option_1,1,"[""15-03-2023 05:44:20"", ""15-03-2023 05:57:37"", ""15-03-2023 05:57:39""]",Unanswered,36
Student 12,3,option_3,0,"[""15-03-2023 05:44:56"", ""15-03-2023 05:57:40""]",Unanswered,57
Student 12,4,option_3,0,"[""15-03-2023 05:45:51"", ""15-03-2023 05:57:35"", ""15-03-2023 05:57:42""]",Unanswered,37
Student 12,5,option_2,1,"[""15-03-2023 05:46:27"", ""15-03-2023 05:57:43""]",Unanswered,42
Student 12,6,option_3,0,"[""15-03-2023 05:47:07"", ""15-03-2023 05:57:46""]",Unanswered,91
Student 12,7,option_1,0,"[""15-03-2023 05:48:38"", ""15-03-2023 05:57:47""]","[[""option_1"", ""15-03-2023 05:49:45""]]",67
Student 12,8,option_2,1,"[""15-03-2023 05:49:45"", ""15-03-2023 05:57:49""]","[[""option_2"", ""15-03-2023 05:50:01""]]",16
Student 12,9,option_2,0,"[""15-03-2023 05:50:00"", ""15-03-2023 05:57:50""]","[[""option_2"", ""15-03-2023 05:50:58""]]",59
Student 12,10,option_4,1,"[""15-03-2023 05:50:58"", ""15-03-2023 05:57:53""]","[[""option_4"", ""15-03-2023 05:51:50""]]",53
Student 12,11,option_2,0,"[""15-03-2023 05:51:50"", ""15-03-2023 05:53:27"", ""15-03-2023 05:57:54""]","[[""option_2"", ""15-03-2023 05:52:45""]]",58
Student 12,16,option_3,1,"[""15-03-2023 05:54:31"", ""15-03-2023 05:57:58""]","[[""option_3"", ""15-03-2023 05:54:44""]]",14
Student 12,17,option_2,1,"[""15-03-2023 05:54:45"", ""15-03-2023 05:57:59""]","[[""option_2"", ""15-03-2023 05:55:17""]]",34
Student 12,18,option_4,0,"[""15-03-2023 05:55:17"", ""15-03-2023 05:58:02""]","[[""option_4"", ""15-03-2023 05:55:53""]]",41
Student 12,19,option_2,0,"[""15-03-2023 05:55:53""]","[[""option_2"", ""15-03-2023 05:56:32""]]",38
Student 12,12,Unanswered,0,"[""15-03-2023 05:52:45"", ""15-03-2023 05:57:55""]",Unanswered,42
Student 12,13,Unanswered,0,"[""15-03-2023 05:53:32""]",Unanswered,16
Student 12,14,Unanswered,0,"[""15-03-2023 05:53:48"", ""15-03-2023 05:57:56""]",Unanswered,34
Student 12,15,Unanswered,0,"[""15-03-2023 05:53:30"", ""15-03-2023 05:54:22"", ""15-03-2023 05:57:57""]",Unanswered,11
Student 12,20,Unanswered,0,"[""15-03-2023 05:56:32""]",Unanswered,63
Student 13,1,option_3,1,"[""15-03-2023 05:44:05"", ""15-03-2023 05:57:53""]","[[""option_3"", ""15-03-2023 05:44:18""]]",18
Student 13,2,option_1,1,"[""15-03-2023 05:44:18"", ""15-03-2023 05:45:52"", ""15-03-2023 05:57:52""]","[[""option_1"", ""15-03-2023 05:44:54""]]",38
Student 13,3,option_3,0,"[""15-03-2023 05:44:54"", ""15-03-2023 05:58:36""]","[[""option_3"", ""15-03-2023 05:45:48""]]",59
Student 13,4,option_3,0,"[""15-03-2023 05:45:48"", ""15-03-2023 05:45:52"", ""15-03-2023 05:45:55"", ""15-03-2023 05:57:51"", ""15-03-2023 05:58:35"", ""15-03-2023 05:58:42""]","[[""option_3"", ""15-03-2023 05:46:27""]]",46
Student 13,5,option_2,1,"[""15-03-2023 05:45:52"", ""15-03-2023 05:46:27"", ""15-03-2023 05:57:50""]","[[""option_2"", ""15-03-2023 05:47:06""]]",42
Student 13,6,option_2,1,"[""15-03-2023 05:45:53"", ""15-03-2023 05:47:06"", ""15-03-2023 05:57:49"", ""15-03-2023 05:58:52""]","[[""option_2"", ""15-03-2023 05:48:37""]]",94
Student 13,7,option_1,0,"[""15-03-2023 05:45:54"", ""15-03-2023 05:48:37"", ""15-03-2023 05:58:56""]","[[""option_1"", ""15-03-2023 05:49:45""]]",76
Student 13,8,option_2,1,"[""15-03-2023 05:49:45"", ""15-03-2023 05:57:48""]","[[""option_2"", ""15-03-2023 05:50:02""]]",17
Student 13,9,option_2,0,"[""15-03-2023 05:50:02""]","[[""option_2"", ""15-03-2023 05:50:56""]]",53
Student 13,10,option_2,0,"[""15-03-2023 05:50:56"", ""15-03-2023 05:57:47""]","[[""option_2"", ""15-03-2023 05:51:07""]]",11
Student 13,11,option_1,1,"[""15-03-2023 05:51:07""]","[[""option_1"", ""15-03-2023 05:52:27""]]",79
Student 13,12,option_3,1,"[""15-03-2023 05:52:28"", ""15-03-2023 05:57:46""]","[[""option_3"", ""15-03-2023 05:53:28""]]",64
Student 13,13,option_3,1,"[""15-03-2023 05:53:29"", ""15-03-2023 05:57:45""]","[[""option_3"", ""15-03-2023 05:53:57""]]",28
Student 13,14,option_2,0,"[""15-03-2023 05:53:57""]","[[""option_2"", ""15-03-2023 05:54:26""]]",28
Student 13,15,option_2,0,"[""15-03-2023 05:54:26"", ""15-03-2023 05:57:44""]","[[""option_2"", ""15-03-2023 05:54:33""]]",8
Student 13,16,option_3,1,"[""15-03-2023 05:54:33"", ""15-03-2023 05:57:42""]","[[""option_3"", ""15-03-2023 05:54:44""]]",12
Student 13,17,option_2,1,"[""15-03-2023 05:54:44"", ""15-03-2023 05:57:41""]","[[""option_2"", ""15-03-2023 05:55:35""]]",50
Student 13,18,option_4,0,"[""15-03-2023 05:55:35"", ""15-03-2023 05:57:40""]","[[""option_4"", ""15-03-2023 05:55:54""]]",20
Student 13,19,option_2,0,"[""15-03-2023 05:55:54"", ""15-03-2023 05:57:39"", ""15-03-2023 05:57:59""]","[[""option_2"", ""15-03-2023 05:56:34""]]",75
Student 13,20,Unanswered,0,"[""15-03-2023 05:56:34""]",Unanswered,64
Student 14,1,option_3,1,"[""15-03-2023 05:44:02""]","[[""option_3"", ""15-03-2023 05:44:25""]]",23
Student 14,2,option_4,0,"[""15-03-2023 05:44:25""]","[[""option_4"", ""15-03-2023 05:44:54""]]",29
Student 14,3,option_3,0,"[""15-03-2023 05:44:54"", ""15-03-2023 05:50:49""]","[[""option_3"", ""15-03-2023 05:45:06""]]",14
Student 14,4,option_4,0,"[""15-03-2023 05:45:06"", ""15-03-2023 05:50:46"", ""15-03-2023 05:50:52""]","[[""option_4"", ""15-03-2023 05:45:26""]]",25
Student 14,5,option_4,0,"[""15-03-2023 05:45:26""]","[[""option_4"", ""15-03-2023 05:45:51""]]",25
Student 14,6,option_4,0,"[""15-03-2023 05:45:51"", ""15-03-2023 05:50:45""]","[[""option_4"", ""15-03-2023 05:46:05""]]",16
Student 14,7,option_1,0,"[""15-03-2023 05:46:05"", ""15-03-2023 05:50:45"", ""15-03-2023 05:50:57""]","[[""option_1"", ""15-03-2023 05:46:25""]]",25
Student 14,8,option_2,1,"[""15-03-2023 05:46:25"", ""15-03-2023 05:50:44""]","[[""option_2"", ""15-03-2023 05:46:45""]]",21
Student 14,9,option_1,1,"[""15-03-2023 05:46:45""]","[[""option_1"", ""15-03-2023 05:47:03""]]",17
Student 14,10,option_4,1,"[""15-03-2023 05:47:03""]","[[""option_4"", ""15-03-2023 05:47:21""]]",18
Student 14,11,option_2,0,"[""15-03-2023 05:47:21""]","[[""option_2"", ""15-03-2023 05:47:35""]]",14
Student 14,12,option_4,0,"[""15-03-2023 05:47:35"", ""15-03-2023 05:50:44""]","[[""option_4"", ""15-03-2023 05:48:14""]]",37
Student 14,13,option_1,0,"[""15-03-2023 05:48:14""]","[[""option_1"", ""15-03-2023 05:48:21""]]",8
Student 14,14,option_1,1,"[""15-03-2023 05:48:21"", ""15-03-2023 05:51:01""]","[[""option_1"", ""15-03-2023 05:48:29""]]",11
Student 14,15,option_3,0,"[""15-03-2023 05:48:29"", ""15-03-2023 05:50:44""]","[[""option_3"", ""15-03-2023 05:48:43""]]",14
Student 14,16,option_4,0,"[""15-03-2023 05:48:43""]","[[""option_4"", ""15-03-2023 05:48:52""]]",8
Student 14,17,option_2,1,"[""15-03-2023 05:48:52"", ""15-03-2023 05:50:30"", ""15-03-2023 05:50:44"", ""15-03-2023 05:51:06""]","[[""option_2"", ""15-03-2023 05:49:22""]]",35
Student 14,18,option_1,0,"[""15-03-2023 05:49:22"", ""15-03-2023 05:50:30"", ""15-03-2023 05:50:34"", ""15-03-2023 05:50:41"", ""15-03-2023 05:50:59"", ""15-03-2023 05:51:08""]","[[""option_1"", ""15-03-2023 05:50:01""]]",43
Student 14,19,option_3,0,"[""15-03-2023 05:50:01"", ""15-03-2023 05:50:30"", ""15-03-2023 05:50:36"", ""15-03-2023 05:51:09"", ""15-03-2023 05:51:48""]","[[""option_3"", ""15-03-2023 05:50:20""]]",27
Student 14,20,option_4,0,"[""15-03-2023 05:50:20"", ""15-03-2023 05:51:09""]","[[""option_4"", ""15-03-2023 05:51:13""], [""option_4"", ""15-03-2023 05:51:45""]]",48
Student 15,1,option_3,1,"[""15-03-2023 05:44:02"", ""15-03-2023 05:55:11""]","[[""option_3"", ""15-03-2023 05:44:18""]]",21
Student 15,2,option_1,1,"[""15-03-2023 05:44:18"", ""15-03-2023 05:55:16""]","[[""option_1"", ""15-03-2023 05:44:45""]]",39
Student 15,3,option_1,0,"[""15-03-2023 05:44:45"", ""15-03-2023 05:55:30""]","[[""option_1"", ""15-03-2023 05:45:11""]]",42
Student 15,4,option_4,0,"[""15-03-2023 05:45:11"", ""15-03-2023 05:55:47""]","[[""option_4"", ""15-03-2023 05:45:55""]]",63
Student 15,5,option_1,0,"[""15-03-2023 05:45:55"", ""15-03-2023 05:56:07""]","[[""option_1"", ""15-03-2023 05:46:24""]]",31
Student 15,6,option_2,1,"[""15-03-2023 05:46:24"", ""15-03-2023 05:56:10""]","[[""option_2"", ""15-03-2023 05:46:48""]]",33
Student 15,7,option_3,1,"[""15-03-2023 05:46:48"", ""15-03-2023 05:47:41"", ""15-03-2023 05:56:20""]","[[""option_3"", ""15-03-2023 05:47:14""], [""option_3"", ""15-03-2023 05:47:49""]]",63
Student 15,8,option_2,1,"[""15-03-2023 05:47:14"", ""15-03-2023 05:47:49"", ""15-03-2023 05:56:50"", ""15-03-2023 05:57:12""]","[[""option_2"", ""15-03-2023 05:47:54""]]",56
Student 15,9,option_1,1,"[""15-03-2023 05:47:54"", ""15-03-2023 05:57:10"", ""15-03-2023 05:57:19""]","[[""option_1"", ""15-03-2023 05:49:20""]]",114
Student 15,10,option_2,0,"[""15-03-2023 05:49:20"", ""15-03-2023 05:57:47""]","[[""option_2"", ""15-03-2023 05:49:33""]]",53
Student 15,11,option_3,0,"[""15-03-2023 05:49:33""]","[[""option_3"", ""15-03-2023 05:50:07""]]",34
Student 15,12,option_4,0,"[""15-03-2023 05:50:08""]","[[""option_4"", ""15-03-2023 05:51:07""]]",59
Student 15,13,option_4,0,"[""15-03-2023 05:51:07""]","[[""option_4"", ""15-03-2023 05:51:20""]]",13
Student 15,14,option_4,0,"[""15-03-2023 05:51:20""]","[[""option_4"", ""15-03-2023 05:52:16""]]",55
Student 15,15,option_3,0,"[""15-03-2023 05:52:16""]","[[""option_3"", ""15-03-2023 05:52:29""]]",12
Student 15,16,option_3,1,"[""15-03-2023 05:52:28""]","[[""option_3"", ""15-03-2023 05:52:43""]]",14
Student 15,17,option_1,0,"[""15-03-2023 05:52:43""]","[[""option_1"", ""15-03-2023 05:53:04""]]",21
Student 15,18,option_1,0,"[""15-03-2023 05:53:04""]","[[""option_1"", ""15-03-2023 05:53:30""]]",26
Student 15,19,option_4,1,"[""15-03-2023 05:53:30""]","[[""option_4"", ""15-03-2023 05:53:44""]]",13
Student 15,20,option_2,0,"[""15-03-2023 05:53:44""]","[[""option_2"", ""15-03-2023 05:54:57""]]",87
Student 16,1,option_3,1,"[""15-03-2023 05:44:06""]","[[""option_3"", ""15-03-2023 05:44:18""]]",10
Student 16,2,option_1,1,"[""15-03-2023 05:44:18""]","[[""option_1"", ""15-03-2023 05:44:31""]]",13
Student 16,3,option_3,0,"[""15-03-2023 05:44:31""]","[[""option_3"", ""15-03-2023 05:44:58""]]",27
Student 16,4,option_3,0,"[""15-03-2023 05:44:58"", ""15-03-2023 05:56:19""]","[[""option_3"", ""15-03-2023 05:45:29""]]",32
Student 16,5,option_4,0,"[""15-03-2023 05:45:29"", ""15-03-2023 05:56:19""]","[[""option_4"", ""15-03-2023 05:46:16""]]",48
Student 16,6,option_2,1,"[""15-03-2023 05:46:16"", ""15-03-2023 05:56:19""]","[[""option_2"", ""15-03-2023 05:46:25""]]",8
Student 16,7,option_3,1,"[""15-03-2023 05:46:25"", ""15-03-2023 05:56:19""]","[[""option_3"", ""15-03-2023 05:46:50""]]",25
Student 16,8,option_2,1,"[""15-03-2023 05:46:50"", ""15-03-2023 05:56:19""]","[[""option_2"", ""15-03-2023 05:47:14""]]",23
Student 16,9,option_1,1,"[""15-03-2023 05:47:14"", ""15-03-2023 05:56:19""]","[[""option_1"", ""15-03-2023 05:48:06""]]",52
Student 16,10,option_4,1,"[""15-03-2023 05:48:06"", ""15-03-2023 05:56:19""]","[[""option_4"", ""15-03-2023 05:49:29""]]",82
Student 16,11,option_1,1,"[""15-03-2023 05:49:29"", ""15-03-2023 05:56:19""]","[[""option_1"", ""15-03-2023 05:49:56""]]",27
Student 16,12,option_3,1,"[""15-03-2023 05:49:57"", ""15-03-2023 05:56:19"", ""15-03-2023 05:56:22""]","[[""option_3"", ""15-03-2023 05:50:19""]]",21
Student 16,13,option_4,0,"[""15-03-2023 05:50:19"", ""15-03-2023 05:56:19"", ""15-03-2023 05:56:22""]","[[""option_4"", ""15-03-2023 05:50:44""]]",23
Student 16,14,option_3,0,"[""15-03-2023 05:50:44"", ""15-03-2023 05:56:19"", ""15-03-2023 05:56:22""]","[[""option_3"", ""15-03-2023 05:51:48""]]",66
Student 16,15,option_4,1,"[""15-03-2023 05:51:48"", ""15-03-2023 05:56:19"", ""15-03-2023 05:56:22""]","[[""option_4"", ""15-03-2023 05:52:15""]]",26
Student 16,16,option_3,1,"[""15-03-2023 05:52:15"", ""15-03-2023 05:56:19"", ""15-03-2023 05:56:22""]","[[""option_3"", ""15-03-2023 05:53:05""]]",49
Student 16,17,option_1,0,"[""15-03-2023 05:53:05"", ""15-03-2023 05:56:18"", ""15-03-2023 05:56:22""]","[[""option_1"", ""15-03-2023 05:54:21""]]",76
Student 16,18,option_2,0,"[""15-03-2023 05:54:21"", ""15-03-2023 05:56:18"", ""15-03-2023 05:56:22""]","[[""option_2"", ""15-03-2023 05:55:13""]]",52
Student 16,19,option_4,1,"[""15-03-2023 05:55:13"", ""15-03-2023 05:56:18"", ""15-03-2023 05:56:22""]","[[""option_4"", ""15-03-2023 05:55:26""]]",12
Student 16,20,option_4,0,"[""15-03-2023 05:55:26"", ""15-03-2023 05:56:22""]","[[""option_4"", ""15-03-2023 05:56:14""]]",58
