Student,Question,Response,Score,Start,Revisions,Time
Student 14,6,option_1,0,"[""09-02-2023 08:03:53"", ""09-02-2023 08:07:37"", ""09-02-2023 08:07:52""]","[[""option_1"", ""09-02-2023 08:04:02""], [""option_1"", ""09-02-2023 08:07:52""], [""option_1"", ""09-02-2023 08:07:52""]]",10
Student 14,7,option_1,0,"[""09-02-2023 08:04:02"", ""09-02-2023 08:07:37"", ""09-02-2023 08:07:52""]","[[""option_1"", ""09-02-2023 08:04:21""], [""option_1"", ""09-02-2023 08:07:53""]]",19
Student 14,8,option_4,1,"[""09-02-2023 08:04:21"", ""09-02-2023 08:07:37"", ""09-02-2023 08:07:53""]","[[""option_4"", ""09-02-2023 08:05:16""], [""option_4"", ""09-02-2023 08:07:54""], [""option_4"", ""09-02-2023 08:07:54""]]",54
Student 14,9,option_1,1,"[""09-02-2023 08:05:17"", ""09-02-2023 08:07:37"", ""09-02-2023 08:07:54""]","[[""option_1"", ""09-02-2023 08:05:55""], [""option_1"", ""09-02-2023 08:07:55""]]",40
Student 14,10,option_3,0,"[""09-02-2023 08:05:55"", ""09-02-2023 08:07:29"", ""09-02-2023 08:07:32"", ""09-02-2023 08:07:36"", ""09-02-2023 08:07:55""]","[[""option_3"", ""09-02-2023 08:06:42""], [""option_3"", ""09-02-2023 08:07:56""]]",49
Student 14,11,option_4,0,"[""09-02-2023 08:06:42"", ""09-02-2023 08:07:30"", ""09-02-2023 08:07:32"", ""09-02-2023 08:07:35"", ""09-02-2023 08:07:57""]","[[""option_4"", ""09-02-2023 08:07:58""]]",51
Student 14,12,option_2,0,"[""09-02-2023 08:07:33"", ""09-02-2023 08:07:58""]","[[""option_2"", ""09-02-2023 08:09:10""]]",70
Student 14,13,option_3,1,"[""09-02-2023 08:09:10""]","[[""option_3"", ""09-02-2023 08:09:29""]]",20
Student 14,14,option_2,1,"[""09-02-2023 08:09:29""]","[[""option_2"", ""09-02-2023 08:10:14""]]",42
Student 14,15,option_4,1,"[""09-02-2023 08:10:15""]","[[""option_4"", ""09-02-2023 08:10:53""]]",41
Student 14,16,option_2,1,"[""09-02-2023 08:10:53""]","[[""option_2"", ""09-02-2023 08:11:14""]]",20
Student 14,17,option_1,0,"[""09-02-2023 08:11:14""]","[[""option_1"", ""09-02-2023 08:11:36""]]",20
Student 14,18,option_2,0,"[""09-02-2023 08:11:36""]","[[""option_2"", ""09-02-2023 08:11:52""]]",15
Student 14,19,option_1,0,"[""09-02-2023 08:11:52""]","[[""option_1"", ""09-02-2023 08:12:39""]]",46
Student 14,20,option_4,0,"[""09-02-2023 08:12:39""]","[[""option_4"", ""09-02-2023 08:13:25""], [""option_4"", ""09-02-2023 08:13:30""], [""option_4"", ""09-02-2023 08:13:37""], [""option_4"", ""09-02-2023 08:13:38""]]",62
Student 15,1,option_3,1,"[""09-02-2023 07:58:54""]","[[""option_3"", ""09-02-2023 07:59:18""]]",24
Student 15,2,option_2,1,"[""09-02-2023 07:59:18"", ""09-02-2023 08:05:46""]","[[""option_2"", ""09-02-2023 07:59:53""], [""option_2"", ""09-02-2023 08:05:51""]]",39
Student 15,3,option_1,1,"[""09-02-2023 07:59:53"", ""09-02-2023 08:05:46"", ""09-02-2023 08:05:51""]","[[""option_1"", ""09-02-2023 08:00:12""], [""option_1"", ""09-02-2023 08:05:52""]]",16
Student 15,4,option_3,1,"[""09-02-2023 08:00:12"", ""09-02-2023 08:05:52""]","[[""option_3"", ""09-02-2023 08:00:38""], [""option_3"", ""09-02-2023 08:05:53""]]",30
Student 15,5,option_2,0,"[""09-02-2023 08:00:38"", ""09-02-2023 08:05:53""]","[[""option_2"", ""09-02-2023 08:01:22""], [""option_2"", ""09-02-2023 08:05:55""]]",45
Student 15,6,option_1,0,"[""09-02-2023 08:01:22"", ""09-02-2023 08:05:55""]","[[""option_1"", ""09-02-2023 08:01:30""], [""option_1"", ""09-02-2023 08:05:56""]]",9
Student 15,7,option_4,0,"[""09-02-2023 08:01:30"", ""09-02-2023 08:03:27"", ""09-02-2023 08:05:45"", ""09-02-2023 08:05:56""]","[[""option_4"", ""09-02-2023 08:02:43""], [""option_4"", ""09-02-2023 08:05:57""]]",74
Student 15,8,option_4,1,"[""09-02-2023 08:02:43"", ""09-02-2023 08:03:28"", ""09-02-2023 08:05:46"", ""09-02-2023 08:05:57""]","[[""option_4"", ""09-02-2023 08:02:57""], [""option_4"", ""09-02-2023 08:05:59""]]",16
Student 15,9,option_2,0,"[""09-02-2023 08:02:57"", ""09-02-2023 08:03:27"", ""09-02-2023 08:03:29"", ""09-02-2023 08:05:46"", ""09-02-2023 08:05:59""]","[[""option_2"", ""09-02-2023 08:03:03""], [""option_2"", ""09-02-2023 08:06:00""]]",7
Student 15,10,option_2,1,"[""09-02-2023 08:03:03"", ""09-02-2023 08:03:26"", ""09-02-2023 08:05:45"", ""09-02-2023 08:05:46"", ""09-02-2023 08:06:00""]","[[""option_2"", ""09-02-2023 08:03:23""], [""option_2"", ""09-02-2023 08:06:01""]]",22
Student 15,13,option_1,0,"[""09-02-2023 08:03:29"", ""09-02-2023 08:08:36""]","[[""option_1"", ""09-02-2023 08:03:40""], [""option_1"", ""09-02-2023 08:08:37""]]",12
Student 15,14,option_3,0,"[""09-02-2023 08:03:40"", ""09-02-2023 08:08:37""]","[[""option_3"", ""09-02-2023 08:03:50""], [""option_3"", ""09-02-2023 08:08:38""]]",10
Student 15,17,option_4,0,"[""09-02-2023 08:04:00"", ""09-02-2023 08:08:58""]","[[""option_4"", ""09-02-2023 08:04:18""], [""option_4"", ""09-02-2023 08:09:00""]]",19
Student 15,18,option_3,0,"[""09-02-2023 08:04:18"", ""09-02-2023 08:05:44"", ""09-02-2023 08:09:00""]","[[""option_3"", ""09-02-2023 08:04:43""], [""option_3"", ""09-02-2023 08:09:04""]]",25
Student 15,19,option_4,0,"[""09-02-2023 08:04:43"", ""09-02-2023 08:05:44"", ""09-02-2023 08:09:04""]","[[""option_4"", ""09-02-2023 08:05:16""], [""option_4"", ""09-02-2023 08:09:10""]]",36
Student 15,11,option_2,0,"[""09-02-2023 08:03:22"", ""09-02-2023 08:03:26"", ""09-02-2023 08:03:29"", ""09-02-2023 08:05:46"", ""09-02-2023 08:06:01""]","[[""option_2"", ""09-02-2023 08:07:31""]]",92
Student 15,12,option_2,0,"[""09-02-2023 08:03:26"", ""09-02-2023 08:07:32""]","[[""option_2"", ""09-02-2023 08:08:36""]]",65
Student 15,15,option_4,1,"[""09-02-2023 08:03:50"", ""09-02-2023 08:08:38""]","[[""option_4"", ""09-02-2023 08:08:56""]]",21
Student 15,16,option_2,1,"[""09-02-2023 08:03:54"", ""09-02-2023 08:08:56""]","[[""option_2"", ""09-02-2023 08:08:59""]]",8
Student 15,20,option_4,0,"[""09-02-2023 08:05:16"", ""09-02-2023 08:09:10""]","[[""option_4"", ""09-02-2023 08:09:10""]]",251
Student 16,1,option_3,1,"[""09-02-2023 07:59:03""]","[[""option_3"", ""09-02-2023 08:00:36""]]",92
Student 16,2,option_2,1,"[""09-02-2023 08:00:36""]","[[""option_2"", ""09-02-2023 08:01:21""]]",45
Student 16,3,option_4,0,"[""09-02-2023 08:01:21""]","[[""option_4"", ""09-02-2023 08:02:18""]]",57
Student 16,4,option_3,1,"[""09-02-2023 08:02:18""]","[[""option_3"", ""09-02-2023 08:02:47""]]",28
Student 16,5,option_4,1,"[""09-02-2023 08:02:47""]","[[""option_4"", ""09-02-2023 08:03:32""]]",45
Student 16,6,option_1,0,"[""09-02-2023 08:03:32""]","[[""option_1"", ""09-02-2023 08:04:55""]]",82
Student 16,7,option_4,0,"[""09-02-2023 08:04:55""]","[[""option_4"", ""09-02-2023 08:05:15""]]",19
Student 16,8,option_4,1,"[""09-02-2023 08:05:15""]","[[""option_4"", ""09-02-2023 08:05:27""]]",12
Student 16,9,option_1,1,"[""09-02-2023 08:05:27""]","[[""option_1"", ""09-02-2023 08:05:39""]]",12
Student 16,10,option_4,0,"[""09-02-2023 08:05:39""]","[[""option_4"", ""09-02-2023 08:07:15""]]",94
Student 16,11,option_3,0,"[""09-02-2023 08:07:15""]","[[""option_3"", ""09-02-2023 08:08:14""]]",59
Student 16,12,option_2,0,"[""09-02-2023 08:08:14""]","[[""option_2"", ""09-02-2023 08:08:43""]]",29
Student 16,13,option_3,1,"[""09-02-2023 08:08:43""]","[[""option_3"", ""09-02-2023 08:09:05""]]",19
Student 16,14,option_2,1,"[""09-02-2023 08:09:05""]","[[""option_2"", ""09-02-2023 08:09:29""]]",26
Student 16,15,option_4,1,"[""09-02-2023 08:09:29""]","[[""option_4"", ""09-02-2023 08:09:44""]]",14
Student 16,16,option_2,1,"[""09-02-2023 08:09:44""]","[[""option_2"", ""09-02-2023 08:10:17""]]",29
Student 16,17,option_4,0,"[""09-02-2023 08:10:17""]","[[""option_4"", ""09-02-2023 08:10:37""]]",23
Student 16,18,option_1,1,"[""09-02-2023 08:10:36""]","[[""option_1"", ""09-02-2023 08:11:58""]]",80
Student 16,19,option_1,0,"[""09-02-2023 08:11:59""]","[[""option_1"", ""09-02-2023 08:12:44""]]",46
Student 16,20,option_1,0,"[""09-02-2023 08:12:50""]","[[""option_1"", ""09-02-2023 08:13:57""]]",80
Student 17,1,option_1,0,"[""09-02-2023 07:59:14"", ""09-02-2023 08:03:00"", ""09-02-2023 08:11:43""]","[[""option_3"", ""09-02-2023 08:01:44""], [""option_1"", ""09-02-2023 08:11:54""]]",155
Student 17,10,option_4,0,"[""09-02-2023 08:02:46"", ""09-02-2023 08:02:51"", ""09-02-2023 08:02:53"", ""09-02-2023 08:06:29""]","[[""option_4"", ""09-02-2023 08:07:19""]]",49
Student 17,11,option_3,0,"[""09-02-2023 08:02:46"", ""09-02-2023 08:02:51"", ""09-02-2023 08:02:53"", ""09-02-2023 08:07:19""]","[[""option_3"", ""09-02-2023 08:08:20""]]",61
Student 17,12,option_2,0,"[""09-02-2023 08:02:46"", ""09-02-2023 08:02:53"", ""09-02-2023 08:05:10"", ""09-02-2023 08:06:24"", ""09-02-2023 08:08:20""]","[[""option_2"", ""09-02-2023 08:08:45""]]",31
Student 17,13,option_3,1,"[""09-02-2023 08:02:46"", ""09-02-2023 08:05:08"", ""09-02-2023 08:08:45""]","[[""option_3"", ""09-02-2023 08:09:08""]]",19
Student 17,14,option_2,1,"[""09-02-2023 08:02:47"", ""09-02-2023 08:09:08""]","[[""option_2"", ""09-02-2023 08:09:32""]]",26
Student 17,15,option_4,1,"[""09-02-2023 08:02:47"", ""09-02-2023 08:02:50"", ""09-02-2023 08:09:32""]","[[""option_4"", ""09-02-2023 08:09:47""]]",15
Student 17,16,option_2,1,"[""09-02-2023 08:02:47"", ""09-02-2023 08:09:47""]","[[""option_2"", ""09-02-2023 08:10:17""]]",27
Student 17,17,option_4,0,"[""09-02-2023 08:02:47"", ""09-02-2023 08:10:17""]","[[""option_4"", ""09-02-2023 08:10:39""]]",24
Student 17,18,option_1,1,"[""09-02-2023 08:02:47"", ""09-02-2023 08:02:49"", ""09-02-2023 08:05:08"", ""09-02-2023 08:10:39"", ""09-02-2023 08:12:01""]","[[""option_1"", ""09-02-2023 08:12:06""]]",65
Student 17,19,option_1,0,"[""09-02-2023 08:02:48"", ""09-02-2023 08:02:49"", ""09-02-2023 08:12:07""]","[[""option_1"", ""09-02-2023 08:12:45""]]",41
Student 17,20,option_1,0,"[""09-02-2023 08:02:48"", ""09-02-2023 08:12:45""]","[[""option_1"", ""09-02-2023 08:13:58""]]",75
Student 17,2,option_2,1,"[""09-02-2023 08:01:44"", ""09-02-2023 08:02:55"", ""09-02-2023 08:04:13"", ""09-02-2023 08:05:10"", ""09-02-2023 08:11:43"", ""09-02-2023 08:11:54"", ""09-02-2023 08:14:00""]","[[""option_2"", ""09-02-2023 08:14:16""]]",100
Student 17,3,Unanswered,0,"[""09-02-2023 08:02:15"", ""09-02-2023 08:02:29"", ""09-02-2023 08:03:01"", ""09-02-2023 08:14:16""]",Unanswered,79
Student 17,4,Unanswered,0,"[""09-02-2023 08:02:27"", ""09-02-2023 08:02:52"", ""09-02-2023 08:02:54"", ""09-02-2023 08:03:56"", ""09-02-2023 08:04:29""]",Unanswered,23
Student 17,5,Unanswered,0,"[""09-02-2023 08:02:27"", ""09-02-2023 08:02:51"", ""09-02-2023 08:05:10"", ""09-02-2023 08:05:30""]",Unanswered,15
Student 17,6,Unanswered,0,"[""09-02-2023 08:02:51"", ""09-02-2023 08:04:31"", ""09-02-2023 08:05:43""]",Unanswered,4
Student 17,7,Unanswered,0,"[""09-02-2023 08:05:02"", ""09-02-2023 08:05:46"", ""09-02-2023 08:05:58""]",Unanswered,34
Student 17,8,Unanswered,0,"[""09-02-2023 08:02:51"", ""09-02-2023 08:05:10"", ""09-02-2023 08:05:57""]",Unanswered,3
Student 17,9,Unanswered,0,"[""09-02-2023 08:04:34"", ""09-02-2023 08:06:20""]",Unanswered,30
Student 18,1,option_3,1,"[""09-02-2023 07:58:47"", ""09-02-2023 07:58:50"", ""09-02-2023 08:06:41"", ""09-02-2023 08:06:42"", ""09-02-2023 08:06:44"", ""09-02-2023 08:06:46"", ""09-02-2023 08:06:51"", ""09-02-2023 08:06:56"", ""09-02-2023 08:07:10"", ""09-02-2023 08:07:11"", ""09-02-2023 08:07:35""]","[[""option_3"", ""09-02-2023 07:58:49""], [""option_3"", ""09-02-2023 07:59:00""], [""option_3"", ""09-02-2023 08:07:16""], [""option_3"", ""09-02-2023 08:07:41""]]",48
Student 18,2,option_2,1,"[""09-02-2023 07:58:49"", ""09-02-2023 07:59:00"", ""09-02-2023 08:06:46"", ""09-02-2023 08:07:02"", ""09-02-2023 08:07:11"", ""09-02-2023 08:07:16"", ""09-02-2023 08:07:41""]","[[""option_2"", ""09-02-2023 07:58:56""], [""option_2"", ""09-02-2023 07:59:09""], [""option_2"", ""09-02-2023 08:07:18""], [""option_2"", ""09-02-2023 08:07:42""]]",20
Student 18,3,option_1,1,"[""09-02-2023 07:58:57"", ""09-02-2023 07:59:09"", ""09-02-2023 08:07:02"", ""09-02-2023 08:07:11"", ""09-02-2023 08:07:18"", ""09-02-2023 08:07:42""]","[[""option_1"", ""09-02-2023 07:59:02""], [""option_1"", ""09-02-2023 07:59:13""], [""option_1"", ""09-02-2023 08:07:35""], [""option_1"", ""09-02-2023 08:07:45""]]",28
Student 18,4,option_3,1,"[""09-02-2023 07:59:02"", ""09-02-2023 07:59:13"", ""09-02-2023 08:07:02"", ""09-02-2023 08:07:11"", ""09-02-2023 08:07:35"", ""09-02-2023 08:07:45""]","[[""option_3"", ""09-02-2023 07:59:22""], [""option_3"", ""09-02-2023 07:59:26""], [""option_3"", ""09-02-2023 08:07:37""], [""option_3"", ""09-02-2023 08:07:48""]]",34
Student 18,5,option_4,1,"[""09-02-2023 07:59:22"", ""09-02-2023 07:59:26"", ""09-02-2023 08:07:02"", ""09-02-2023 08:07:11"", ""09-02-2023 08:07:37"", ""09-02-2023 08:07:48""]","[[""option_4"", ""09-02-2023 07:59:41""], [""option_4"", ""09-02-2023 07:59:59""], [""option_4"", ""09-02-2023 08:07:39""], [""option_4"", ""09-02-2023 08:07:56""]]",63
Student 18,6,option_1,0,"[""09-02-2023 07:59:41"", ""09-02-2023 07:59:59"", ""09-02-2023 08:00:36"", ""09-02-2023 08:06:39"", ""09-02-2023 08:06:41"", ""09-02-2023 08:06:42"", ""09-02-2023 08:06:47"", ""09-02-2023 08:06:47"", ""09-02-2023 08:06:47"", ""09-02-2023 08:06:47"", ""09-02-2023 08:07:03"", ""09-02-2023 08:07:05"", ""09-02-2023 08:07:11"", ""09-02-2023 08:07:39"", ""09-02-2023 08:07:56""]","[[""option_1"", ""09-02-2023 08:00:06""], [""option_1"", ""09-02-2023 08:00:24""], [""option_1"", ""09-02-2023 08:00:38""], [""option_1"", ""09-02-2023 08:07:41""], [""option_1"", ""09-02-2023 08:07:57""]]",59
Student 18,7,option_3,1,"[""09-02-2023 08:00:06"", ""09-02-2023 08:00:24"", ""09-02-2023 08:00:36"", ""09-02-2023 08:00:38"", ""09-02-2023 08:07:05"", ""09-02-2023 08:07:09"", ""09-02-2023 08:07:11"", ""09-02-2023 08:07:41"", ""09-02-2023 08:07:57""]","[[""option_3"", ""09-02-2023 08:00:32""], [""option_3"", ""09-02-2023 08:00:33""], [""option_3"", ""09-02-2023 08:00:39""], [""option_3"", ""09-02-2023 08:07:42""], [""option_3"", ""09-02-2023 08:07:58""]]",46
Student 18,8,option_4,1,"[""09-02-2023 08:00:32"", ""09-02-2023 08:00:33"", ""09-02-2023 08:00:39"", ""09-02-2023 08:07:04"", ""09-02-2023 08:07:11"", ""09-02-2023 08:07:42"", ""09-02-2023 08:07:59""]","[[""option_4"", ""09-02-2023 08:00:46""], [""option_4"", ""09-02-2023 08:00:48""], [""option_4"", ""09-02-2023 08:07:46""], [""option_4"", ""09-02-2023 08:08:00""]]",29
Student 18,9,option_1,1,"[""09-02-2023 08:00:46"", ""09-02-2023 08:00:48"", ""09-02-2023 08:07:03"", ""09-02-2023 08:07:04"", ""09-02-2023 08:07:47"", ""09-02-2023 08:08:00""]","[[""option_1"", ""09-02-2023 08:00:54""], [""option_1"", ""09-02-2023 08:00:55""], [""option_1"", ""09-02-2023 08:07:48""], [""option_1"", ""09-02-2023 08:08:04""]]",16
Student 18,10,option_2,1,"[""09-02-2023 08:00:54"", ""09-02-2023 08:00:55"", ""09-02-2023 08:07:03"", ""09-02-2023 08:07:48"", ""09-02-2023 08:08:05"", ""09-02-2023 08:09:34""]","[[""option_2"", ""09-02-2023 08:02:05""], [""option_2"", ""09-02-2023 08:02:07""], [""option_2"", ""09-02-2023 08:09:31""], [""option_2"", ""09-02-2023 08:09:46""], [""option_2"", ""09-02-2023 08:09:46""]]",357
Student 18,11,option_4,0,"[""09-02-2023 08:02:06"", ""09-02-2023 08:02:07"", ""09-02-2023 08:09:31"", ""09-02-2023 08:09:46"", ""09-02-2023 08:09:46"", ""09-02-2023 08:09:55""]","[[""option_1"", ""09-02-2023 08:02:38""], [""option_1"", ""09-02-2023 08:02:42""], [""option_1"", ""09-02-2023 08:09:51""], [""option_4"", ""09-02-2023 08:10:18""], [""option_4"", ""09-02-2023 08:10:18""]]",125
Student 18,12,option_1,1,"[""09-02-2023 08:02:38"", ""09-02-2023 08:02:42"", ""09-02-2023 08:09:51"", ""09-02-2023 08:10:18"", ""09-02-2023 08:10:19""]","[[""option_1"", ""09-02-2023 08:03:34""], [""option_1"", ""09-02-2023 08:03:37""], [""option_1"", ""09-02-2023 08:11:05""], [""option_1"", ""09-02-2023 08:11:07""]]",211
Student 18,13,option_3,1,"[""09-02-2023 08:03:34"", ""09-02-2023 08:03:38"", ""09-02-2023 08:11:05"", ""09-02-2023 08:11:07""]","[[""option_3"", ""09-02-2023 08:03:42""], [""option_3"", ""09-02-2023 08:03:42""], [""option_3"", ""09-02-2023 08:11:10""], [""option_3"", ""09-02-2023 08:11:11""]]",19
Student 18,14,option_1,0,"[""09-02-2023 08:03:42"", ""09-02-2023 08:03:42"", ""09-02-2023 08:11:10"", ""09-02-2023 08:11:11""]","[[""option_1"", ""09-02-2023 08:04:15""], [""option_1"", ""09-02-2023 08:11:31""], [""option_1"", ""09-02-2023 08:11:31""]]",110
Student 18,15,option_4,1,"[""09-02-2023 08:04:15"", ""09-02-2023 08:04:16"", ""09-02-2023 08:07:01"", ""09-02-2023 08:07:02"", ""09-02-2023 08:07:03"", ""09-02-2023 08:07:15"", ""09-02-2023 08:07:16"", ""09-02-2023 08:07:16"", ""09-02-2023 08:07:16"", ""09-02-2023 08:07:16"", ""09-02-2023 08:07:16"", ""09-02-2023 08:11:31"", ""09-02-2023 08:11:31""]","[[""option_4"", ""09-02-2023 08:04:25""], [""option_4"", ""09-02-2023 08:11:35""], [""option_4"", ""09-02-2023 08:11:36""]]",37
Student 18,16,option_2,1,"[""09-02-2023 08:04:25"", ""09-02-2023 08:04:28"", ""09-02-2023 08:11:35"", ""09-02-2023 08:11:36""]","[[""option_2"", ""09-02-2023 08:04:32""], [""option_2"", ""09-02-2023 08:04:36""], [""option_2"", ""09-02-2023 08:11:37""], [""option_2"", ""09-02-2023 08:11:38""]]",16
Student 18,17,option_2,1,"[""09-02-2023 08:04:32"", ""09-02-2023 08:04:36"", ""09-02-2023 08:06:36"", ""09-02-2023 08:11:37"", ""09-02-2023 08:11:38""]","[[""option_2"", ""09-02-2023 08:04:42""], [""option_2"", ""09-02-2023 08:04:44""], [""option_2"", ""09-02-2023 08:11:39""], [""option_2"", ""09-02-2023 08:11:41""]]",22
Student 18,18,option_1,1,"[""09-02-2023 08:04:42"", ""09-02-2023 08:04:44"", ""09-02-2023 08:06:35"", ""09-02-2023 08:06:36"", ""09-02-2023 08:11:39"", ""09-02-2023 08:11:41""]","[[""option_1"", ""09-02-2023 08:04:46""], [""option_1"", ""09-02-2023 08:04:48""], [""option_1"", ""09-02-2023 08:11:40""], [""option_1"", ""09-02-2023 08:11:44""]]",9
Student 18,19,option_3,1,"[""09-02-2023 08:04:46"", ""09-02-2023 08:04:48"", ""09-02-2023 08:06:37"", ""09-02-2023 08:11:40"", ""09-02-2023 08:11:44"", ""09-02-2023 08:12:25"", ""09-02-2023 08:12:30"", ""09-02-2023 08:13:08""]","[[""option_3"", ""09-02-2023 08:05:49""], [""option_3"", ""09-02-2023 08:05:50""], [""option_3"", ""09-02-2023 08:12:10""], [""option_3"", ""09-02-2023 08:12:15""], [""option_3"", ""09-02-2023 08:13:00""], [""option_3"", ""09-02-2023 08:13:17""]]",264
Student 18,20,option_1,0,"[""09-02-2023 08:05:49"", ""09-02-2023 08:05:50"", ""09-02-2023 08:12:10"", ""09-02-2023 08:12:15"", ""09-02-2023 08:13:00"", ""09-02-2023 08:13:12"", ""09-02-2023 08:13:17""]","[[""option_1"", ""09-02-2023 08:13:20""], [""option_1"", ""09-02-2023 08:13:22""], [""option_1"", ""09-02-2023 08:13:23""]]",151
Student 19,1,option_3,1,"[""09-02-2023 07:58:25"", ""09-02-2023 08:11:25""]","[[""option_3"", ""09-02-2023 07:58:34""], [""option_3"", ""09-02-2023 08:11:32""]]",15
Student 19,2,option_2,1,"[""09-02-2023 07:58:34"", ""09-02-2023 08:11:31""]","[[""option_2"", ""09-02-2023 07:58:48""], [""option_2"", ""09-02-2023 08:11:34""]]",11
Student 19,3,option_1,1,"[""09-02-2023 07:58:48"", ""09-02-2023 08:11:34""]","[[""option_1"", ""09-02-2023 07:58:54""], [""option_1"", ""09-02-2023 08:11:37""]]",12
Student 19,4,option_3,1,"[""09-02-2023 07:58:54"", ""09-02-2023 08:11:37""]","[[""option_3"", ""09-02-2023 07:58:58""], [""option_3"", ""09-02-2023 08:11:40""]]",7
Student 19,5,option_4,1,"[""09-02-2023 07:58:58"", ""09-02-2023 08:11:40""]","[[""option_4"", ""09-02-2023 07:59:11""], [""option_4"", ""09-02-2023 08:11:43""]]",15
Student 19,6,option_1,0,"[""09-02-2023 07:59:11"", ""09-02-2023 08:11:43""]","[[""option_1"", ""09-02-2023 07:59:21""], [""option_1"", ""09-02-2023 08:11:46""]]",11
Student 19,7,option_1,0,"[""09-02-2023 07:59:21"", ""09-02-2023 08:11:46""]","[[""option_1"", ""09-02-2023 07:59:27""], [""option_1"", ""09-02-2023 08:11:49""]]",7
Student 19,8,option_4,1,"[""09-02-2023 07:59:27"", ""09-02-2023 08:11:49""]","[[""option_4"", ""09-02-2023 07:59:35""], [""option_4"", ""09-02-2023 08:11:51""]]",11
Student 19,9,option_1,1,"[""09-02-2023 07:59:36"", ""09-02-2023 08:11:51""]","[[""option_1"", ""09-02-2023 07:59:56""], [""option_1"", ""09-02-2023 08:11:52""]]",21
Student 19,10,option_4,0,"[""09-02-2023 07:59:56"", ""09-02-2023 08:11:52""]","[[""option_4"", ""09-02-2023 08:00:39""], [""option_4"", ""09-02-2023 08:11:54""]]",44
Student 19,11,option_1,1,"[""09-02-2023 08:00:39"", ""09-02-2023 08:11:54""]","[[""option_1"", ""09-02-2023 08:00:59""], [""option_1"", ""09-02-2023 08:11:56""]]",21
Student 19,13,option_3,1,"[""09-02-2023 08:03:09"", ""09-02-2023 08:11:20"", ""09-02-2023 08:11:59""]","[[""option_3"", ""09-02-2023 08:03:24""], [""option_3"", ""09-02-2023 08:12:01""]]",21
Student 19,14,option_2,1,"[""09-02-2023 08:03:24"", ""09-02-2023 08:12:01""]","[[""option_2"", ""09-02-2023 08:04:17""], [""option_2"", ""09-02-2023 08:12:06""]]",55
Student 19,15,option_1,0,"[""09-02-2023 08:04:18"", ""09-02-2023 08:12:06""]","[[""option_1"", ""09-02-2023 08:06:10""], [""option_1"", ""09-02-2023 08:12:09""]]",112
Student 19,16,option_2,1,"[""09-02-2023 08:06:10"", ""09-02-2023 08:12:09""]","[[""option_2"", ""09-02-2023 08:06:27""], [""option_2"", ""09-02-2023 08:12:11""]]",20
Student 19,17,option_2,1,"[""09-02-2023 08:06:27"", ""09-02-2023 08:12:11""]","[[""option_2"", ""09-02-2023 08:06:37""], [""option_2"", ""09-02-2023 08:12:13""]]",10
Student 19,18,option_3,0,"[""09-02-2023 08:06:37"", ""09-02-2023 08:12:13""]","[[""option_3"", ""09-02-2023 08:06:50""], [""option_3"", ""09-02-2023 08:12:15""]]",14
Student 19,19,option_4,0,"[""09-02-2023 08:06:50"", ""09-02-2023 08:12:15""]","[[""option_4"", ""09-02-2023 08:07:27""], [""option_4"", ""09-02-2023 08:12:17""]]",37
Student 19,20,option_1,0,"[""09-02-2023 08:07:27"", ""09-02-2023 08:12:17""]","[[""option_1"", ""09-02-2023 08:09:50""], [""option_1"", ""09-02-2023 08:12:20""]]",163
Student 19,12,option_2,0,"[""09-02-2023 08:00:59"", ""09-02-2023 08:10:11"", ""09-02-2023 08:11:56""]","[[""option_2"", ""09-02-2023 08:11:20""], [""option_2"", ""09-02-2023 08:11:59""]]",206
Student 20,1,option_3,1,"[""09-02-2023 07:58:27"", ""09-02-2023 08:10:02"", ""09-02-2023 08:11:26""]","[[""option_3"", ""09-02-2023 07:58:33""], [""option_3"", ""09-02-2023 08:11:32""]]",19
Student 20,2,option_2,1,"[""09-02-2023 07:58:33"", ""09-02-2023 08:11:32""]","[[""option_2"", ""09-02-2023 07:58:47""], [""option_2"", ""09-02-2023 08:11:34""]]",9
Student 20,3,option_1,1,"[""09-02-2023 07:58:47"", ""09-02-2023 08:11:35""]","[[""option_1"", ""09-02-2023 07:58:54""], [""option_1"", ""09-02-2023 08:11:37""]]",14
Student 20,4,option_3,1,"[""09-02-2023 07:58:54"", ""09-02-2023 08:11:37""]","[[""option_3"", ""09-02-2023 07:58:59""], [""option_3"", ""09-02-2023 08:11:40""]]",7
Student 20,5,option_4,1,"[""09-02-2023 07:58:59"", ""09-02-2023 08:11:40""]","[[""option_4"", ""09-02-2023 07:59:13""], [""option_4"", ""09-02-2023 08:11:44""]]",15
Student 20,6,option_1,0,"[""09-02-2023 07:59:13"", ""09-02-2023 08:11:23"", ""09-02-2023 08:11:44""]","[[""option_1"", ""09-02-2023 07:59:20""], [""option_1"", ""09-02-2023 08:11:46""]]",12
Student 20,7,option_1,0,"[""09-02-2023 07:59:20"", ""09-02-2023 08:11:46""]","[[""option_1"", ""09-02-2023 07:59:27""], [""option_1"", ""09-02-2023 08:11:48""]]",7
Student 20,8,option_4,1,"[""09-02-2023 07:59:27"", ""09-02-2023 08:11:49""]","[[""option_4"", ""09-02-2023 07:59:35""], [""option_4"", ""09-02-2023 08:11:51""]]",9
Student 20,9,option_1,1,"[""09-02-2023 07:59:35"", ""09-02-2023 08:11:51""]","[[""option_1"", ""09-02-2023 07:59:56""], [""option_1"", ""09-02-2023 08:11:53""]]",24
