Student,Question,Response,Score,Start,Revisions,Time
Student 09,1,option_1,1,"[""28-03-2023 05:53:02""]","[[""option_1"", ""28-03-2023 05:53:14""]]",12
Student 09,2,option_1,1,"[""28-03-2023 05:53:14""]","[[""option_1"", ""28-03-2023 05:53:21""]]",7
Student 09,3,option_4,1,"[""28-03-2023 05:53:21""]","[[""option_4"", ""28-03-2023 05:53:25""]]",4
Student 09,4,option_1,1,"[""28-03-2023 05:53:25""]","[[""option_1"", ""28-03-2023 05:53:29""]]",3
Student 09,5,option_2,1,"[""28-03-2023 05:53:29""]","[[""option_2"", ""28-03-2023 05:53:33""]]",4
Student 09,6,option_4,1,"[""28-03-2023 05:53:33""]","[[""option_4"", ""28-03-2023 05:53:37""]]",3
Student 09,7,option_1,1,"[""28-03-2023 05:53:37""]","[[""option_1"", ""28-03-2023 05:53:43""]]",5
Student 09,8,option_2,0,"[""28-03-2023 05:53:43""]","[[""option_2"", ""28-03-2023 05:53:49""]]",5
Student 09,9,option_3,0,"[""28-03-2023 05:53:49""]","[[""option_3"", ""28-03-2023 05:53:58""]]",9
Student 09,10,option_1,1,"[""28-03-2023 05:53:58""]","[[""option_1"", ""28-03-2023 05:54:05""]]",6
Student 09,11,option_1,1,"[""28-03-2023 05:54:05""]","[[""option_1"", ""28-03-2023 05:54:15""]]",10
Student 09,12,option_4,0,"[""28-03-2023 05:54:15""]","[[""option_4"", ""28-03-2023 05:54:25""]]",9
Student 09,13,option_1,1,"[""28-03-2023 05:54:25""]","[[""option_1"", ""28-03-2023 05:54:32""]]",7
Student 09,14,option_1,0,"[""28-03-2023 05:54:33""]","[[""option_1"", ""28-03-2023 05:54:42""]]",9
Student 09,15,option_2,0,"[""28-03-2023 05:54:42""]","[[""option_2"", ""28-03-2023 05:54:47""]]",5
Student 09,16,option_2,1,"[""28-03-2023 05:54:47""]","[[""option_2"", ""28-03-2023 05:54:55""]]",7
Student 09,17,option_1,1,"[""28-03-2023 05:54:55""]","[[""option_1"", ""28-03-2023 05:54:57""]]",2
Student 09,18,option_3,1,"[""28-03-2023 05:54:57""]","[[""option_3"", ""28-03-2023 05:55:01""]]",3
Student 09,19,option_4,1,"[""28-03-2023 05:55:01""]","[[""option_4"", ""28-03-2023 05:55:04""]]",2
Student 09,20,option_1,0,"[""28-03-2023 05:55:04""]","[[""option_1"", ""28-03-2023 05:55:08""]]",8
Student 10,1,option_1,1,"[""28-03-2023 05:55:16""]","[[""option_1"", ""28-03-2023 05:55:23""]]",5
Student 10,2,option_1,1,"[""28-03-2023 05:55:23""]","[[""option_1"", ""28-03-2023 05:55:32""]]",9
Student 10,3,option_4,1,"[""28-03-2023 05:55:32""]","[[""option_4"", ""28-03-2023 05:55:37""]]",5
Student 10,4,option_1,1,"[""28-03-2023 05:55:37""]","[[""option_1"", ""28-03-2023 05:55:43""]]",5
Student 10,5,option_1,0,"[""28-03-2023 05:55:43""]","[[""option_1"", ""28-03-2023 05:55:53""]]",10
Student 10,6,option_4,1,"[""28-03-2023 05:55:53""]","[[""option_4"", ""28-03-2023 05:55:59""]]",5
Student 10,7,option_3,0,"[""28-03-2023 05:55:59""]","[[""option_3"", ""28-03-2023 05:56:13""]]",13
Student 10,8,option_3,0,"[""28-03-2023 05:56:13""]","[[""option_3"", ""28-03-2023 05:56:18""]]",5
Student 10,9,option_1,0,"[""28-03-2023 05:56:18""]","[[""option_1"", ""28-03-2023 05:56:30""]]",10
Student 10,10,option_1,1,"[""28-03-2023 05:56:30""]","[[""option_1"", ""28-03-2023 05:56:47""]]",17
Student 10,11,option_1,1,"[""28-03-2023 05:56:47""]","[[""option_1"", ""28-03-2023 05:56:54""]]",7
Student 10,12,option_1,0,"[""28-03-2023 05:56:54""]","[[""option_1"", ""28-03-2023 05:57:04""]]",9
Student 10,13,option_1,1,"[""28-03-2023 05:57:04""]","[[""option_1"", ""28-03-2023 05:57:10""]]",5
Student 10,14,option_3,0,"[""28-03-2023 05:57:10""]","[[""option_3"", ""28-03-2023 05:57:25""]]",15
Student 10,15,option_3,0,"[""28-03-2023 05:57:25""]","[[""option_3"", ""28-03-2023 05:57:38""]]",12
Student 10,16,option_1,0,"[""28-03-2023 05:57:39""]","[[""option_1"", ""28-03-2023 05:57:44""]]",6
Student 10,17,option_4,0,"[""28-03-2023 05:57:44""]","[[""option_4"", ""28-03-2023 05:57:51""]]",6
Student 10,18,option_3,1,"[""28-03-2023 05:57:51""]","[[""option_3"", ""28-03-2023 05:58:11""]]",20
Student 10,19,option_4,1,"[""28-03-2023 05:58:12""]","[[""option_4"", ""28-03-2023 05:58:15""]]",3
Student 10,20,option_1,0,"[""28-03-2023 05:58:15""]","[[""option_1"", ""28-03-2023 05:58:22""]]",10
Student 11,1,option_2,0,"[""28-03-2023 05:52:52""]","[[""option_2"", ""28-03-2023 05:53:14""]]",21
Student 11,2,option_2,0,"[""28-03-2023 05:53:14""]","[[""option_2"", ""28-03-2023 05:53:40""]]",26
Student 11,3,option_4,1,"[""28-03-2023 05:53:40""]","[[""option_4"", ""28-03-2023 05:53:49""]]",8
Student 11,4,option_1,1,"[""28-03-2023 05:53:49""]","[[""option_1"", ""28-03-2023 05:54:47""]]",58
Student 11,5,option_2,1,"[""28-03-2023 05:54:47""]","[[""option_2"", ""28-03-2023 05:55:04""]]",15
Student 11,6,option_4,1,"[""28-03-2023 05:55:04""]","[[""option_4"", ""28-03-2023 05:55:21""]]",17
Student 11,7,option_3,0,"[""28-03-2023 05:55:21""]","[[""option_3"", ""28-03-2023 05:55:47""]]",26
Student 11,8,option_1,1,"[""28-03-2023 05:55:47""]","[[""option_1"", ""28-03-2023 05:55:59""]]",12
Student 11,9,option_4,1,"[""28-03-2023 05:55:59""]","[[""option_4"", ""28-03-2023 05:56:39""]]",39
Student 11,10,option_1,1,"[""28-03-2023 05:56:39""]","[[""option_1"", ""28-03-2023 05:57:00""]]",21
Student 11,11,option_2,0,"[""28-03-2023 05:57:00""]","[[""option_2"", ""28-03-2023 05:58:01""]]",60
Student 11,12,option_1,0,"[""28-03-2023 05:58:01""]","[[""option_1"", ""28-03-2023 05:58:14""]]",12
Student 11,13,option_1,1,"[""28-03-2023 05:58:14""]","[[""option_1"", ""28-03-2023 05:58:28""]]",14
Student 11,14,option_1,0,"[""28-03-2023 05:58:28""]","[[""option_1"", ""28-03-2023 05:58:52""]]",23
Student 11,15,option_2,0,"[""28-03-2023 05:58:51""]","[[""option_2"", ""28-03-2023 05:59:07""]]",15
Student 11,16,option_3,0,"[""28-03-2023 05:59:08""]","[[""option_3"", ""28-03-2023 05:59:18""]]",10
Student 11,17,option_1,1,"[""28-03-2023 05:59:18""]","[[""option_1"", ""28-03-2023 05:59:30""]]",11
Student 11,18,option_3,1,"[""28-03-2023 05:59:29""]","[[""option_3"", ""28-03-2023 06:00:18""]]",48
Student 11,19,option_4,1,"[""28-03-2023 06:00:18""]","[[""option_4"", ""28-03-2023 06:00:23""]]",5
Student 11,20,option_3,1,"[""28-03-2023 06:00:23""]","[[""option_3"", ""28-03-2023 06:00:37""], [""option_3"", ""28-03-2023 06:00:38""]]",19
Student 12,1,option_1,1,"[""28-03-2023 05:52:41""]","[[""option_1"", ""28-03-2023 05:52:53""]]",12
Student 12,2,option_2,0,"[""28-03-2023 05:52:53""]","[[""option_2"", ""28-03-2023 05:53:05""]]",11
Student 12,3,option_4,1,"[""28-03-2023 05:53:05""]","[[""option_4"", ""28-03-2023 05:53:19""]]",14
Student 12,4,option_1,1,"[""28-03-2023 05:53:19""]","[[""option_1"", ""28-03-2023 05:53:25""]]",5
Student 12,5,option_2,1,"[""28-03-2023 05:53:25""]","[[""option_2"", ""28-03-2023 05:53:31""]]",6
Student 12,6,option_4,1,"[""28-03-2023 05:53:31""]","[[""option_4"", ""28-03-2023 05:53:37""]]",6
Student 12,7,option_3,0,"[""28-03-2023 05:53:37""]","[[""option_3"", ""28-03-2023 05:53:56""]]",18
Student 12,8,option_1,1,"[""28-03-2023 05:53:56""]","[[""option_1"", ""28-03-2023 05:54:04""]]",8
Student 12,9,option_4,1,"[""28-03-2023 05:54:04""]","[[""option_4"", ""28-03-2023 05:54:15""]]",10
Student 12,10,option_1,1,"[""28-03-2023 05:54:15""]","[[""option_1"", ""28-03-2023 05:54:27""]]",12
Student 12,11,option_2,0,"[""28-03-2023 05:54:27""]","[[""option_2"", ""28-03-2023 05:54:55""]]",27
Student 12,12,option_4,0,"[""28-03-2023 05:54:55""]","[[""option_4"", ""28-03-2023 05:55:08""]]",13
Student 12,13,option_4,0,"[""28-03-2023 05:55:08""]","[[""option_4"", ""28-03-2023 05:55:21""]]",13
Student 12,14,option_1,0,"[""28-03-2023 05:55:21""]","[[""option_1"", ""28-03-2023 05:55:33""]]",11
Student 12,15,option_2,0,"[""28-03-2023 05:55:33""]","[[""option_2"", ""28-03-2023 05:55:46""]]",12
Student 12,16,option_1,0,"[""28-03-2023 05:55:46""]","[[""option_1"", ""28-03-2023 05:55:54""]]",8
Student 12,17,option_1,1,"[""28-03-2023 05:55:54""]","[[""option_1"", ""28-03-2023 05:55:58""]]",4
Student 12,18,option_3,1,"[""28-03-2023 05:55:59""]","[[""option_3"", ""28-03-2023 05:56:20""]]",21
Student 12,19,option_4,1,"[""28-03-2023 05:56:20""]","[[""option_4"", ""28-03-2023 05:56:42""]]",21
Student 12,20,option_1,0,"[""28-03-2023 05:56:42""]","[[""option_1"", ""28-03-2023 05:56:47""], [""option_1"", ""28-03-2023 05:56:52""]]",13
Student 13,1,option_1,1,"[""28-03-2023 05:52:41""]","[[""option_1"", ""28-03-2023 05:52:54""]]",13
Student 13,2,option_3,0,"[""28-03-2023 05:52:54""]","[[""option_3"", ""28-03-2023 05:53:10""]]",15
Student 13,3,option_4,1,"[""28-03-2023 05:53:10""]","[[""option_4"", ""28-03-2023 05:53:17""]]",6
Student 13,4,option_1,1,"[""28-03-2023 05:53:17""]","[[""option_1"", ""28-03-2023 05:53:24""]]",7
Student 13,5,option_2,1,"[""28-03-2023 05:53:24""]","[[""option_2"", ""28-03-2023 05:53:43""]]",19
Student 13,6,option_4,1,"[""28-03-2023 05:53:43""]","[[""option_4"", ""28-03-2023 05:53:49""]]",5
Student 13,7,option_1,1,"[""28-03-2023 05:53:49""]","[[""option_1"", ""28-03-2023 05:54:15""]]",25
Student 13,8,option_3,0,"[""28-03-2023 05:54:15""]","[[""option_3"", ""28-03-2023 05:54:31""]]",16
Student 13,9,option_4,1,"[""28-03-2023 05:54:31""]","[[""option_4"", ""28-03-2023 05:54:41""]]",10
Student 13,10,option_1,1,"[""28-03-2023 05:54:41""]","[[""option_1"", ""28-03-2023 05:54:52""]]",10
Student 13,11,option_3,0,"[""28-03-2023 05:54:52""]","[[""option_3"", ""28-03-2023 05:55:08""]]",15
Student 13,12,option_1,0,"[""28-03-2023 05:55:08""]","[[""option_1"", ""28-03-2023 05:55:19""]]",10
Student 13,13,option_1,1,"[""28-03-2023 05:55:19""]","[[""option_1"", ""28-03-2023 05:55:33""]]",13
Student 13,14,option_2,1,"[""28-03-2023 05:55:33""]","[[""option_2"", ""28-03-2023 05:56:16""]]",42
Student 13,15,option_2,0,"[""28-03-2023 05:56:16""]","[[""option_2"", ""28-03-2023 05:56:26""]]",10
Student 13,16,option_2,1,"[""28-03-2023 05:56:26""]","[[""option_2"", ""28-03-2023 05:57:29""]]",63
Student 13,17,option_1,1,"[""28-03-2023 05:57:29""]","[[""option_1"", ""28-03-2023 05:57:37""]]",7
Student 13,18,option_3,1,"[""28-03-2023 05:57:37""]","[[""option_3"", ""28-03-2023 05:57:44""]]",7
Student 13,19,option_4,1,"[""28-03-2023 05:57:44""]","[[""option_4"", ""28-03-2023 05:57:54""]]",10
Student 13,20,option_3,1,"[""28-03-2023 05:57:55""]","[[""option_3"", ""28-03-2023 05:58:02""]]",16
Student 14,1,option_1,1,"[""28-03-2023 05:52:42""]","[[""option_1"", ""28-03-2023 05:52:50""]]",7
Student 14,2,option_3,0,"[""28-03-2023 05:52:50""]","[[""option_3"", ""28-03-2023 05:53:10""]]",19
Student 14,3,option_4,1,"[""28-03-2023 05:53:10""]","[[""option_4"", ""28-03-2023 05:53:17""]]",6
Student 14,4,option_1,1,"[""28-03-2023 05:53:17""]","[[""option_1"", ""28-03-2023 05:53:24""]]",7
Student 14,5,option_2,1,"[""28-03-2023 05:53:24""]","[[""option_2"", ""28-03-2023 05:53:43""]]",18
Student 14,6,option_4,1,"[""28-03-2023 05:53:43""]","[[""option_4"", ""28-03-2023 05:53:48""]]",5
Student 14,7,option_3,0,"[""28-03-2023 05:53:48""]","[[""option_3"", ""28-03-2023 05:54:15""]]",26
Student 14,8,option_3,0,"[""28-03-2023 05:54:15""]","[[""option_3"", ""28-03-2023 05:54:32""]]",16
Student 14,9,option_4,1,"[""28-03-2023 05:54:32""]","[[""option_4"", ""28-03-2023 05:54:43""]]",11
Student 14,10,option_1,1,"[""28-03-2023 05:54:43""]","[[""option_1"", ""28-03-2023 05:54:52""]]",9
Student 14,11,option_3,0,"[""28-03-2023 05:54:52""]","[[""option_3"", ""28-03-2023 05:55:08""]]",15
Student 14,12,option_1,0,"[""28-03-2023 05:55:08""]","[[""option_1"", ""28-03-2023 05:55:18""]]",9
Student 14,13,option_1,1,"[""28-03-2023 05:55:18""]","[[""option_1"", ""28-03-2023 05:55:33""]]",14
Student 14,14,option_2,1,"[""28-03-2023 05:55:33""]","[[""option_2"", ""28-03-2023 05:56:16""]]",43
Student 14,15,option_2,0,"[""28-03-2023 05:56:16""]","[[""option_2"", ""28-03-2023 05:56:27""]]",10
Student 14,16,option_2,1,"[""28-03-2023 05:56:27""]","[[""option_2"", ""28-03-2023 05:57:25""]]",58
Student 14,17,option_1,1,"[""28-03-2023 05:57:25""]","[[""option_1"", ""28-03-2023 05:57:37""]]",11
Student 14,18,option_3,1,"[""28-03-2023 05:57:37""]","[[""option_3"", ""28-03-2023 05:57:43""]]",6
Student 14,19,option_4,1,"[""28-03-2023 05:57:43""]","[[""option_4"", ""28-03-2023 05:57:55""]]",11
Student 14,20,option_3,1,"[""28-03-2023 05:57:55""]","[[""option_3"", ""28-03-2023 05:58:04""]]",16
Student 15,1,option_1,1,"[""28-03-2023 05:52:40""]","[[""option_1"", ""28-03-2023 05:52:52""]]",12
Student 15,2,option_1,1,"[""28-03-2023 05:52:52""]","[[""option_1"", ""28-03-2023 05:53:04""]]",12
Student 15,3,option_4,1,"[""28-03-2023 05:53:05""]","[[""option_4"", ""28-03-2023 05:53:17""]]",12
Student 15,4,option_2,0,"[""28-03-2023 05:53:17""]","[[""option_2"", ""28-03-2023 05:53:29""]]",12
Student 15,5,option_2,1,"[""28-03-2023 05:53:30""]","[[""option_2"", ""28-03-2023 05:53:51""]]",21
Student 15,6,option_4,1,"[""28-03-2023 05:53:51""]","[[""option_4"", ""28-03-2023 05:54:03""]]",10
Student 15,7,option_2,0,"[""28-03-2023 05:54:03""]","[[""option_2"", ""28-03-2023 05:54:22""]]",19
Student 15,8,option_4,0,"[""28-03-2023 05:54:22""]","[[""option_4"", ""28-03-2023 05:54:55""]]",32
Student 15,9,option_2,0,"[""28-03-2023 05:54:55""]","[[""option_2"", ""28-03-2023 05:55:31""]]",36
Student 15,10,option_3,0,"[""28-03-2023 05:55:31""]","[[""option_3"", ""28-03-2023 05:56:13""]]",42
Student 15,11,option_4,0,"[""28-03-2023 05:56:13""]","[[""option_4"", ""28-03-2023 05:57:11""]]",57
Student 15,12,option_1,0,"[""28-03-2023 05:57:11""]","[[""option_1"", ""28-03-2023 05:57:46""]]",35
Student 15,13,option_1,1,"[""28-03-2023 05:57:46""]","[[""option_1"", ""28-03-2023 05:58:07""]]",20
Student 15,14,option_4,0,"[""28-03-2023 05:58:07""]","[[""option_4"", ""28-03-2023 05:58:39""]]",31
Student 15,15,option_2,0,"[""28-03-2023 05:58:39""]","[[""option_2"", ""28-03-2023 05:59:43""]]",64
Student 15,16,option_2,1,"[""28-03-2023 05:59:43""]","[[""option_2"", ""28-03-2023 06:00:23""]]",40
Student 15,17,option_1,1,"[""28-03-2023 06:00:23""]","[[""option_1"", ""28-03-2023 06:00:33""]]",9
Student 15,18,option_3,1,"[""28-03-2023 06:00:33""]","[[""option_3"", ""28-03-2023 06:00:44""]]",10
Student 15,19,option_2,0,"[""28-03-2023 06:00:44""]","[[""option_2"", ""28-03-2023 06:00:53""]]",9
Student 15,20,option_1,0,"[""28-03-2023 06:00:53""]","[[""option_1"", ""28-03-2023 06:01:00""]]",12
Student 16,1,option_1,1,"[""28-03-2023 05:52:41""]","[[""option_1"", ""28-03-2023 05:52:57""]]",16
Student 16,2,option_1,1,"[""28-03-2023 05:52:57""]","[[""option_1"", ""28-03-2023 05:53:35""]]",37
Student 16,3,option_4,1,"[""28-03-2023 05:53:35""]","[[""option_4"", ""28-03-2023 05:53:45""]]",10
Student 16,4,option_1,1,"[""28-03-2023 05:53:45""]","[[""option_1"", ""28-03-2023 05:54:37""]]",51
Student 16,5,option_1,0,"[""28-03-2023 05:54:37""]","[[""option_1"", ""28-03-2023 05:54:59""]]",20
Student 16,6,option_2,0,"[""28-03-2023 05:54:59""]","[[""option_2"", ""28-03-2023 05:55:13""]]",15
Student 16,7,option_3,0,"[""28-03-2023 05:55:13""]","[[""option_3"", ""28-03-2023 05:56:27""]]",73
Student 16,8,option_2,0,"[""28-03-2023 05:56:27""]","[[""option_2"", ""28-03-2023 05:56:40""]]",12
Student 16,9,option_1,0,"[""28-03-2023 05:56:40""]","[[""option_1"", ""28-03-2023 05:57:02""]]",22
Student 16,10,option_3,0,"[""28-03-2023 05:57:02""]","[[""option_3"", ""28-03-2023 05:57:19""]]",17
Student 16,11,option_2,0,"[""28-03-2023 05:57:19"", ""28-03-2023 06:03:15""]","[[""option_2"", ""28-03-2023 05:57:56""]]",40
Student 16,12,option_4,0,"[""28-03-2023 05:57:56""]","[[""option_4"", ""28-03-2023 05:58:28""]]",32
Student 16,13,option_1,1,"[""28-03-2023 05:58:28"", ""28-03-2023 06:03:14""]","[[""option_1"", ""28-03-2023 05:58:43""]]",15
Student 16,14,option_3,0,"[""28-03-2023 05:58:43"", ""28-03-2023 06:03:13""]","[[""option_3"", ""28-03-2023 05:59:02""]]",19
Student 16,15,option_2,0,"[""28-03-2023 05:59:02"", ""28-03-2023 06:03:11"", ""28-03-2023 06:04:10""]","[[""option_2"", ""28-03-2023 05:59:13""]]",12
Student 16,16,option_1,0,"[""28-03-2023 05:59:13"", ""28-03-2023 06:03:11"", ""28-03-2023 06:03:11"", ""28-03-2023 06:03:19""]","[[""option_1"", ""28-03-2023 06:00:18""]]",68
Student 16,17,option_4,0,"[""28-03-2023 06:00:18"", ""28-03-2023 06:01:30"", ""28-03-2023 06:03:08"", ""28-03-2023 06:03:32"", ""28-03-2023 06:04:09"", ""28-03-2023 06:04:12""]","[[""option_1"", ""28-03-2023 06:01:12""], [""option_4"", ""28-03-2023 06:02:17""], [""option_4"", ""28-03-2023 06:03:36""]]",111
Student 16,18,option_2,0,"[""28-03-2023 06:01:12"", ""28-03-2023 06:02:17"", ""28-03-2023 06:03:08"", ""28-03-2023 06:03:21"", ""28-03-2023 06:03:36"", ""28-03-2023 06:04:15""]","[[""option_2"", ""28-03-2023 06:02:45""], [""option_2"", ""28-03-2023 06:04:02""], [""option_2"", ""28-03-2023 06:04:18""]]",83
Student 16,19,option_4,1,"[""28-03-2023 06:02:45"", ""28-03-2023 06:03:07"", ""28-03-2023 06:04:02"", ""28-03-2023 06:04:18""]","[[""option_4"", ""28-03-2023 06:02:52""], [""option_4"", ""28-03-2023 06:04:23""]]",18
Student 16,20,option_4,0,"[""28-03-2023 06:02:52"", ""28-03-2023 06:04:23""]","[[""option_4"", ""28-03-2023 06:04:52""], [""option_4"", ""28-03-2023 06:04:54""], [""option_4"", ""28-03-2023 06:04:58""]]",52
Student 17,1,option_1,1,"[""28-03-2023 05:55:02""]","[[""option_1"", ""28-03-2023 05:55:32""]]",30
Student 17,2,option_1,1,"[""28-03-2023 05:55:32""]","[[""option_1"", ""28-03-2023 05:55:47""]]",14
Student 17,3,option_4,1,"[""28-03-2023 05:55:47""]","[[""option_4"", ""28-03-2023 05:55:53""]]",6
Student 17,4,option_2,0,"[""28-03-2023 05:55:53""]","[[""option_2"", ""28-03-2023 05:56:45""]]",51
Student 17,5,option_2,1,"[""28-03-2023 05:56:45""]","[[""option_2"", ""28-03-2023 05:57:15""]]",30
Student 17,6,option_4,1,"[""28-03-2023 05:57:15""]","[[""option_4"", ""28-03-2023 05:57:30""]]",14
Student 17,7,option_4,0,"[""28-03-2023 05:57:30""]","[[""option_4"", ""28-03-2023 05:57:52""]]",22
Student 17,8,option_2,0,"[""28-03-2023 05:57:52""]","[[""option_2"", ""28-03-2023 05:58:22""]]",29
Student 17,9,option_3,0,"[""28-03-2023 05:58:22""]","[[""option_3"", ""28-03-2023 05:58:56""]]",34
Student 17,10,option_1,1,"[""28-03-2023 05:58:56""]","[[""option_1"", ""28-03-2023 05:59:34""]]",37
Student 17,11,option_2,0,"[""28-03-2023 05:59:34""]","[[""option_2"", ""28-03-2023 05:59:48""]]",13
Student 17,12,option_2,1,"[""28-03-2023 05:59:48""]","[[""option_2"", ""28-03-2023 06:00:11""]]",22
Student 17,13,option_1,1,"[""28-03-2023 06:00:11""]","[[""option_1"", ""28-03-2023 06:01:18""]]",67
Student 17,14,option_2,1,"[""28-03-2023 06:01:18""]","[[""option_2"", ""28-03-2023 06:02:14""]]",56
Student 17,15,option_2,0,"[""28-03-2023 06:02:14""]","[[""option_2"", ""28-03-2023 06:02:27""]]",12
Student 17,17,option_4,0,"[""28-03-2023 06:02:56""]","[[""option_4"", ""28-03-2023 06:03:32""]]",35
Student 17,18,option_3,1,"[""28-03-2023 06:03:32""]","[[""option_3"", ""28-03-2023 06:03:41""]]",8
Student 17,19,option_4,1,"[""28-03-2023 06:03:41""]","[[""option_4"", ""28-03-2023 06:03:45""]]",4
Student 17,20,option_3,1,"[""28-03-2023 06:03:45""]","[[""option_3"", ""28-03-2023 06:04:13""], [""option_3"", ""28-03-2023 06:04:15""], [""option_3"", ""28-03-2023 06:04:33""], [""option_3"", ""28-03-2023 06:04:33""], [""option_3"", ""28-03-2023 06:04:35""]]",54
Student 17,16,Unanswered,0,"[""28-03-2023 06:02:28""]",Unanswered,28
Student 18,1,option_1,1,"[""28-03-2023 05:55:12""]","[[""option_1"", ""28-03-2023 05:55:33""]]",21
Student 18,2,option_1,1,"[""28-03-2023 05:55:34""]","[[""option_1"", ""28-03-2023 05:55:47""]]",13
Student 18,3,option_4,1,"[""28-03-2023 05:55:47""]","[[""option_4"", ""28-03-2023 05:56:14""]]",26
Student 18,4,option_3,0,"[""28-03-2023 05:56:14""]","[[""option_3"", ""28-03-2023 05:57:08""]]",53
Student 18,5,option_3,0,"[""28-03-2023 05:57:08""]","[[""option_3"", ""28-03-2023 05:57:48""]]",40
Student 18,6,option_1,0,"[""28-03-2023 05:57:48""]","[[""option_1"", ""28-03-2023 05:58:32""]]",44
Student 18,7,option_1,1,"[""28-03-2023 05:58:32""]","[[""option_1"", ""28-03-2023 05:58:53""]]",21
Student 18,8,option_2,0,"[""28-03-2023 05:58:53""]","[[""option_2"", ""28-03-2023 05:59:05""]]",11
Student 18,9,option_3,0,"[""28-03-2023 05:59:05""]","[[""option_3"", ""28-03-2023 05:59:18""]]",13
Student 18,10,option_1,1,"[""28-03-2023 05:59:18""]","[[""option_1"", ""28-03-2023 05:59:39""]]",20
Student 18,11,option_2,0,"[""28-03-2023 05:59:39""]","[[""option_2"", ""28-03-2023 06:00:00""]]",21
Student 18,12,option_3,0,"[""28-03-2023 06:00:00""]","[[""option_3"", ""28-03-2023 06:00:36""]]",35
Student 18,13,option_1,1,"[""28-03-2023 06:00:36""]","[[""option_1"", ""28-03-2023 06:01:47""]]",71
Student 18,14,option_2,1,"[""28-03-2023 06:01:47""]","[[""option_2"", ""28-03-2023 06:02:17""]]",29
Student 18,15,option_2,0,"[""28-03-2023 06:02:17""]","[[""option_2"", ""28-03-2023 06:02:28""]]",10
Student 18,16,option_2,1,"[""28-03-2023 06:02:28""]","[[""option_2"", ""28-03-2023 06:03:40""]]",72
Student 18,17,option_4,0,"[""28-03-2023 06:03:41""]","[[""option_4"", ""28-03-2023 06:03:47""]]",6
Student 18,18,option_1,0,"[""28-03-2023 06:03:47""]","[[""option_1"", ""28-03-2023 06:04:15""]]",28
Student 18,19,option_4,1,"[""28-03-2023 06:04:15""]","[[""option_4"", ""28-03-2023 06:04:24""]]",9
Student 18,20,option_4,0,"[""28-03-2023 06:04:25""]","[[""option_4"", ""28-03-2023 06:04:40""]]",18
Student 19,1,option_1,1,"[""28-03-2023 05:52:45""]","[[""option_1"", ""28-03-2023 05:52:54""]]",8
Student 19,2,option_1,1,"[""28-03-2023 05:52:54""]","[[""option_1"", ""28-03-2023 05:53:11""]]",16
Student 19,3,option_4,1,"[""28-03-2023 05:53:11""]","[[""option_4"", ""28-03-2023 05:53:17""]]",6
Student 19,4,option_1,1,"[""28-03-2023 05:53:17""]","[[""option_1"", ""28-03-2023 05:53:23""]]",5
Student 19,5,option_2,1,"[""28-03-2023 05:53:23""]","[[""option_2"", ""28-03-2023 05:53:31""]]",8
Student 19,6,option_4,1,"[""28-03-2023 05:53:31""]","[[""option_4"", ""28-03-2023 05:53:37""]]",6
Student 19,7,option_2,0,"[""28-03-2023 05:53:37""]","[[""option_2"", ""28-03-2023 05:53:43""]]",6
Student 19,8,option_4,0,"[""28-03-2023 05:53:43""]","[[""option_4"", ""28-03-2023 05:54:18""]]",33
Student 19,9,option_3,0,"[""28-03-2023 05:54:18""]","[[""option_3"", ""28-03-2023 05:55:12""]]",53
Student 19,10,option_1,1,"[""28-03-2023 05:55:12""]","[[""option_1"", ""28-03-2023 05:55:41""]]",30
Student 19,11,option_1,1,"[""28-03-2023 05:55:41""]","[[""option_1"", ""28-03-2023 05:56:14""]]",32
Student 19,12,option_1,0,"[""28-03-2023 05:56:14""]","[[""option_1"", ""28-03-2023 05:57:06""]]",51
Student 19,13,option_1,1,"[""28-03-2023 05:57:06""]","[[""option_1"", ""28-03-2023 05:57:15""]]",9
Student 19,14,option_3,0,"[""28-03-2023 05:57:15""]","[[""option_3"", ""28-03-2023 05:57:46""]]",30
Student 19,15,option_2,0,"[""28-03-2023 05:57:46""]","[[""option_2"", ""28-03-2023 05:57:55""]]",9
Student 19,16,option_1,0,"[""28-03-2023 05:57:55""]","[[""option_1"", ""28-03-2023 05:58:11""]]",15
Student 19,17,option_1,1,"[""28-03-2023 05:58:11""]","[[""option_1"", ""28-03-2023 05:58:22""]]",10
Student 19,18,option_3,1,"[""28-03-2023 05:58:22""]","[[""option_3"", ""28-03-2023 05:58:32""]]",10
Student 19,19,option_4,1,"[""28-03-2023 05:58:32""]","[[""option_4"", ""28-03-2023 05:58:37""]]",4
Student 19,20,option_3,1,"[""28-03-2023 05:58:37""]","[[""option_3"", ""28-03-2023 05:58:45""], [""option_3"", ""28-03-2023 05:58:47""], [""option_3"", ""28-03-2023 05:58:52""], [""option_3"", ""28-03-2023 05:59:13""]]",38
Student 20,1,option_1,1,"[""28-03-2023 05:52:42""]","[[""option_1"", ""28-03-2023 05:52:52""]]",9
Student 20,2,option_1,1,"[""28-03-2023 05:52:52""]","[[""option_1"", ""28-03-2023 05:53:10""]]",17
Student 20,3,option_4,1,"[""28-03-2023 05:53:10""]","[[""option_4"", ""28-03-2023 05:53:15""]]",5
Student 20,4,option_1,1,"[""28-03-2023 05:53:15""]","[[""option_1"", ""28-03-2023 05:53:21""]]",6
Student 20,5,option_2,1,"[""28-03-2023 05:53:21""]","[[""option_2"", ""28-03-2023 05:53:28""]]",7
